,image,label,class,x_center,y_center,width,height
2855,parking_lot1_349.JPG,parking_lot1_349.txt,0,0.459712,0.617647,0.130208,0.070806
2856,monitoring_system_1632.JPG,monitoring_system_1632.txt,0,0.852500,0.089167,0.095000,0.035000
2857,monitoring_system_909.JPG,monitoring_system_909.txt,0,0.866250,0.098333,0.080000,0.040000
2858,monitoring_system_589.JPG,monitoring_system_589.txt,0,0.860000,0.081667,0.085000,0.036667
2859,monitoring_system_2011.JPG,monitoring_system_2011.txt,0,0.465000,0.331667,0.105000,0.050000
2860,parking_lot1_85.JPG,parking_lot1_85.txt,0,0.493873,0.380174,0.164828,0.107843
2861,parking_lot1_357.JPG,parking_lot1_357.txt,0,0.495711,0.634532,0.189338,0.088235
2862,monitoring_system_280.JPG,monitoring_system_280.txt,0,0.785000,0.161667,0.092500,0.040000
2863,monitoring_system_2491.JPG,monitoring_system_2491.txt,0,0.268750,0.133333,0.085000,0.040000
2864,parking_lot1_518.JPG,parking_lot1_518.txt,0,0.121936,0.440359,0.074755,0.055011
2865,monitoring_system_1846.JPG,monitoring_system_1846.txt,0,0.919375,0.160000,0.086250,0.036667
2866,monitoring_system_2633.JPG,monitoring_system_2633.txt,0,0.823750,0.045833,0.087500,0.038333
2867,monitoring_system_302.JPG,monitoring_system_302.txt,0,0.182500,0.083333,0.080000,0.040000
2868,cropped_parking_lot_57.JPG,cropped_parking_lot_57.txt,0,0.428270,0.494495,0.532489,0.383486
2869,monitoring_system_2827.JPG,monitoring_system_2827.txt,0,0.327500,0.378333,0.110000,0.050000
2870,monitoring_system_453.JPG,monitoring_system_453.txt,0,0.811250,0.055833,0.087500,0.035000
2871,monitoring_system_1722.JPG,monitoring_system_1722.txt,0,0.777500,0.015833,0.070000,0.028333
2872,monitoring_system_1114.JPG,monitoring_system_1114.txt,0,0.863750,0.312500,0.110000,0.045000
2873,monitoring_system_2127.JPG,monitoring_system_2127.txt,0,0.117500,0.022500,0.077500,0.035000
2874,monitoring_system_36.JPG,monitoring_system_36.txt,0,0.776875,0.891667,0.166250,0.076667
2875,monitoring_system_1930.JPG,monitoring_system_1930.txt,0,0.877500,0.050833,0.065000,0.038333
2876,monitoring_system_2709.JPG,monitoring_system_2709.txt,0,0.825000,0.071667,0.082500,0.036667
2877,monitoring_system_2734.JPG,monitoring_system_2734.txt,0,0.820625,0.795000,0.158750,0.070000
2878,monitoring_system_1686.JPG,monitoring_system_1686.txt,0,0.275000,0.487500,0.120000,0.051667
2879,monitoring_system_2005.JPG,monitoring_system_2005.txt,0,0.580000,0.380833,0.112500,0.041667
2880,monitoring_system_2845.JPG,monitoring_system_2845.txt,0,0.770000,0.345833,0.100000,0.045000
2881,monitoring_system_1356.JPG,monitoring_system_1356.txt,0,0.878125,0.441667,0.108750,0.053333
2882,parking_lot2_7.JPG,parking_lot2_7.txt,0,0.627911,0.468342,0.036458,0.013480
2883,monitoring_system_370.JPG,monitoring_system_370.txt,0,0.618125,0.661667,0.126250,0.053333
2884,monitoring_system_1756.JPG,monitoring_system_1756.txt,0,0.639375,0.282500,0.116250,0.045000
2885,monitoring_system_992.JPG,monitoring_system_992.txt,0,0.788750,0.089167,0.082500,0.038333
2886,monitoring_system_2490.JPG,monitoring_system_2490.txt,0,0.429375,0.311667,0.103750,0.056667
2887,monitoring_system_554.JPG,monitoring_system_554.txt,0,0.748750,0.016667,0.077500,0.030000
2888,parking_lot3_4.JPG,parking_lot3_4.txt,0,0.234681,0.814270,0.079657,0.066449
2889,monitoring_system_974.JPG,monitoring_system_974.txt,0,0.596875,0.425000,0.111250,0.050000
2890,monitoring_system_51.JPG,monitoring_system_51.txt,0,0.842500,0.198333,0.090000,0.043333
2891,parking_lot1_207.JPG,parking_lot1_207.txt,0,0.329350,0.280773,0.104167,0.060458
2892,monitoring_system_1072.JPG,monitoring_system_1072.txt,0,0.728125,0.651667,0.138750,0.063333
2893,monitoring_system_1423.JPG,monitoring_system_1423.txt,0,0.385000,0.248333,0.097500,0.046667
2894,monitoring_system_1561.JPG,monitoring_system_1561.txt,0,0.322500,0.181667,0.095000,0.046667
2895,parking_lot1_1.JPG,parking_lot1_1.txt,0,0.242953,0.182190,0.231005,0.110566
2896,monitoring_system_2467.JPG,monitoring_system_2467.txt,0,0.775625,0.073333,0.078750,0.036667
2897,monitoring_system_1606.JPG,monitoring_system_1606.txt,0,0.107500,0.037500,0.077500,0.041667
2898,parking_lot1_514.JPG,parking_lot1_514.txt,0,0.686121,0.366013,0.281556,0.136166
2899,parking_lot1_208.JPG,parking_lot1_208.txt,0,0.186275,0.135076,0.094363,0.068627
2900,parking_lot1_9.JPG,parking_lot1_9.txt,0,0.188266,0.291122,0.173713,0.076797
2901,monitoring_system_1121.JPG,monitoring_system_1121.txt,0,0.746250,0.020000,0.075000,0.030000
2902,parking_lot1_209.JPG,parking_lot1_209.txt,0,0.792279,0.787582,0.135417,0.090414
2903,monitoring_system_471.JPG,monitoring_system_471.txt,0,0.067500,0.432500,0.115000,0.048333
2904,monitoring_system_902.JPG,monitoring_system_902.txt,0,0.563750,0.339167,0.105000,0.048333
2905,parking_lot1_329.JPG,parking_lot1_329.txt,0,0.124081,0.811819,0.123162,0.095316
2906,monitoring_system_438.JPG,monitoring_system_438.txt,0,0.430625,0.390833,0.113750,0.055000
2907,monitoring_system_805.JPG,monitoring_system_805.txt,0,0.660000,0.740000,0.162500,0.070000
2908,monitoring_system_2197.JPG,monitoring_system_2197.txt,0,0.849375,0.941667,0.158750,0.070000
2909,monitoring_system_2379.JPG,monitoring_system_2379.txt,0,0.712500,0.692500,0.137500,0.075000
2910,monitoring_system_1653.JPG,monitoring_system_1653.txt,0,0.805000,0.079167,0.072500,0.035000
2911,cropped_parking_lot_189.JPG,cropped_parking_lot_189.txt,0,0.495027,0.725557,0.347360,0.226415
2912,monitoring_system_530.JPG,monitoring_system_530.txt,0,0.142500,0.027500,0.072500,0.038333
2913,monitoring_system_1320.JPG,monitoring_system_1320.txt,0,0.161875,0.025833,0.071250,0.035000
2914,monitoring_system_2387.JPG,monitoring_system_2387.txt,0,0.831250,0.136667,0.090000,0.040000
2915,monitoring_system_39.JPG,monitoring_system_39.txt,0,0.850625,0.051667,0.086250,0.040000
2916,monitoring_system_17.JPG,monitoring_system_17.txt,0,0.614375,0.455000,0.116250,0.050000
2917,monitoring_system_1160.JPG,monitoring_system_1160.txt,0,0.285625,0.018333,0.078750,0.033333
2918,monitoring_system_2737.JPG,monitoring_system_2737.txt,0,0.906875,0.270000,0.108750,0.040000
2919,monitoring_system_2163.JPG,monitoring_system_2163.txt,0,0.213750,0.739167,0.160000,0.065000
2920,parking_lot1_436.JPG,parking_lot1_436.txt,0,0.546415,0.516885,0.125919,0.095861
2921,monitoring_system_200.JPG,monitoring_system_200.txt,0,0.235000,0.045000,0.072500,0.036667
2922,monitoring_system_2626.JPG,monitoring_system_2626.txt,0,0.886875,0.110833,0.081250,0.045000
2923,parking_lot1_229.JPG,parking_lot1_229.txt,0,0.245558,0.588780,0.100797,0.062092
2924,monitoring_system_132.JPG,monitoring_system_132.txt,0,0.843750,0.069167,0.082500,0.041667
2925,monitoring_system_2423.JPG,monitoring_system_2423.txt,0,0.471875,0.170000,0.091250,0.043333
2926,monitoring_system_2846.JPG,monitoring_system_2846.txt,0,0.425000,0.077500,0.092500,0.035000
2927,parking_lot1_331.JPG,parking_lot1_331.txt,0,0.429534,0.522876,0.090686,0.052288
2928,parking_lot1_429.JPG,parking_lot1_429.txt,0,0.525123,0.621187,0.162990,0.071351
2929,parking_lot1_241.JPG,parking_lot1_241.txt,0,0.526348,0.510349,0.129289,0.081699
2930,monitoring_system_257.JPG,monitoring_system_257.txt,0,0.224375,0.075000,0.088750,0.036667
2931,monitoring_system_1932.JPG,monitoring_system_1932.txt,0,0.144375,0.040000,0.083750,0.036667
2932,monitoring_system_2499.JPG,monitoring_system_2499.txt,0,0.369375,0.586667,0.133750,0.040000
2933,monitoring_system_883.JPG,monitoring_system_883.txt,0,0.809375,0.018333,0.071250,0.030000
2934,parking_lot1_401.JPG,parking_lot1_401.txt,0,0.185509,0.619826,0.141850,0.086057
2935,parking_lot1_333.JPG,parking_lot1_333.txt,0,0.625613,0.206155,0.031250,0.013617
2936,monitoring_system_341.JPG,monitoring_system_341.txt,0,0.788750,0.039167,0.085000,0.031667
2937,monitoring_system_310.JPG,monitoring_system_310.txt,0,0.920625,0.114167,0.086250,0.038333
2938,monitoring_system_1031.JPG,monitoring_system_1031.txt,0,0.064375,0.433333,0.111250,0.053333
2939,monitoring_system_482.JPG,monitoring_system_482.txt,0,0.545000,0.285000,0.115000,0.046667
2940,monitoring_system_2540.JPG,monitoring_system_2540.txt,0,0.173125,0.034167,0.078750,0.035000
2941,parking_lot1_111.JPG,parking_lot1_111.txt,0,0.638787,0.489379,0.125613,0.090959
2942,monitoring_system_1195.JPG,monitoring_system_1195.txt,0,0.176250,0.106667,0.080000,0.036667
2943,monitoring_system_32.JPG,monitoring_system_32.txt,0,0.386875,0.368333,0.106250,0.046667
2944,parking_lot1_210.JPG,parking_lot1_210.txt,0,0.667433,0.761983,0.208640,0.123094
2945,monitoring_system_1528.JPG,monitoring_system_1528.txt,0,0.809375,0.054167,0.076250,0.038333
2946,monitoring_system_1206.JPG,monitoring_system_1206.txt,0,0.265625,0.061667,0.086250,0.036667
2947,monitoring_system_1819.JPG,monitoring_system_1819.txt,0,0.531250,0.125000,0.097500,0.043333
2948,cropped_parking_lot_191.JPG,cropped_parking_lot_191.txt,0,0.491449,0.568987,0.516097,0.253968
2949,monitoring_system_842.JPG,monitoring_system_842.txt,0,0.955000,0.145833,0.085000,0.041667
2950,monitoring_system_1315.JPG,monitoring_system_1315.txt,0,0.513750,0.349167,0.100000,0.048333
2951,parking_lot1_292.JPG,parking_lot1_292.txt,0,0.393842,0.491830,0.057904,0.037037
2952,monitoring_system_814.JPG,monitoring_system_814.txt,0,0.070625,0.528333,0.121250,0.050000
2953,monitoring_system_2579.JPG,monitoring_system_2579.txt,0,0.261250,0.069167,0.072500,0.038333
2954,monitoring_system_109.JPG,monitoring_system_109.txt,0,0.208750,0.020000,0.077500,0.030000
2955,monitoring_system_366.JPG,monitoring_system_366.txt,0,0.628125,0.705833,0.148750,0.061667
2956,monitoring_system_2068.JPG,monitoring_system_2068.txt,0,0.495625,0.340000,0.111250,0.046667
2957,monitoring_system_1958.JPG,monitoring_system_1958.txt,0,0.747500,0.034167,0.072500,0.035000
2958,monitoring_system_451.JPG,monitoring_system_451.txt,0,0.820000,0.065833,0.080000,0.038333
2959,monitoring_system_861.JPG,monitoring_system_861.txt,0,0.906875,0.064167,0.078750,0.045000
2960,monitoring_system_1147.JPG,monitoring_system_1147.txt,0,0.919375,0.103333,0.086250,0.043333
2961,parking_lot1_234.JPG,parking_lot1_234.txt,0,0.405484,0.564270,0.146140,0.081699
2962,monitoring_system_40.JPG,monitoring_system_40.txt,0,0.738750,0.035000,0.080000,0.036667
2963,monitoring_system_905.JPG,monitoring_system_905.txt,0,0.387500,0.045833,0.077500,0.041667
2964,monitoring_system_700.JPG,monitoring_system_700.txt,0,0.568750,0.320833,0.105000,0.038333
2965,monitoring_system_1347.JPG,monitoring_system_1347.txt,0,0.206250,0.096667,0.090000,0.040000
2966,monitoring_system_2340.JPG,monitoring_system_2340.txt,0,0.538750,0.206667,0.095000,0.043333
2967,monitoring_system_1404.JPG,monitoring_system_1404.txt,0,0.765000,0.045833,0.077500,0.035000
2968,monitoring_system_1778.JPG,monitoring_system_1778.txt,0,0.847500,0.051667,0.070000,0.036667
2969,monitoring_system_2256.JPG,monitoring_system_2256.txt,0,0.475000,0.401667,0.105000,0.050000
2970,parking_lot1_71.JPG,parking_lot1_71.txt,0,0.444853,0.515795,0.097426,0.065359
2971,parking_lot1_39.JPG,parking_lot1_39.txt,0,0.466299,0.422386,0.288603,0.181373
2972,monitoring_system_2868.JPG,monitoring_system_2868.txt,0,0.695625,0.696667,0.133750,0.060000
2973,monitoring_system_2142.JPG,monitoring_system_2142.txt,0,0.065625,0.437500,0.111250,0.048333
2974,monitoring_system_595.JPG,monitoring_system_595.txt,0,0.189375,0.535000,0.118750,0.060000
2975,parking_lot1_220.JPG,parking_lot1_220.txt,0,0.609069,0.429943,0.113358,0.048611
2976,monitoring_system_710.JPG,monitoring_system_710.txt,0,0.596250,0.079167,0.080000,0.041667
2977,monitoring_system_1292.JPG,monitoring_system_1292.txt,0,0.815000,0.074167,0.072500,0.038333
2978,monitoring_system_494.JPG,monitoring_system_494.txt,0,0.511250,0.320000,0.105000,0.043333
2979,monitoring_system_1377.JPG,monitoring_system_1377.txt,0,0.194375,0.103333,0.093750,0.036667
2980,monitoring_system_1527.JPG,monitoring_system_1527.txt,0,0.266875,0.152500,0.091250,0.041667
2981,monitoring_system_2096.JPG,monitoring_system_2096.txt,0,0.568125,0.335833,0.108750,0.051667
2982,monitoring_system_1277.JPG,monitoring_system_1277.txt,0,0.339375,0.710000,0.146250,0.063333
2983,monitoring_system_230.JPG,monitoring_system_230.txt,0,0.335000,0.804167,0.150000,0.061667
2984,parking_lot1_276.JPG,parking_lot1_276.txt,0,0.330423,0.569172,0.114890,0.069717
2985,monitoring_system_420.JPG,monitoring_system_420.txt,0,0.064375,0.433333,0.111250,0.053333
2986,monitoring_system_2580.JPG,monitoring_system_2580.txt,0,0.950625,0.111667,0.086250,0.036667
2987,monitoring_system_2393.JPG,monitoring_system_2393.txt,0,0.748750,0.061667,0.090000,0.043333
2988,parking_lot1_167.JPG,parking_lot1_167.txt,0,0.261183,0.299020,0.035846,0.019608
2989,monitoring_system_1086.JPG,monitoring_system_1086.txt,0,0.798750,0.361667,0.122500,0.053333
2990,monitoring_system_542.JPG,monitoring_system_542.txt,0,0.934375,0.107500,0.083750,0.038333
2991,monitoring_system_2769.JPG,monitoring_system_2769.txt,0,0.622500,0.210000,0.090000,0.043333
2992,monitoring_system_1927.JPG,monitoring_system_1927.txt,0,0.740625,0.765833,0.156250,0.071667
2993,monitoring_system_1419.JPG,monitoring_system_1419.txt,0,0.529375,0.401667,0.111250,0.050000
2994,parking_lot1_170.JPG,parking_lot1_170.txt,0,0.084712,0.540850,0.073223,0.044662
2995,monitoring_system_2160.JPG,monitoring_system_2160.txt,0,0.688125,0.724167,0.153750,0.081667
2996,monitoring_system_2343.JPG,monitoring_system_2343.txt,0,0.650000,0.460000,0.127500,0.053333
2997,monitoring_system_2204.JPG,monitoring_system_2204.txt,0,0.797500,0.075833,0.085000,0.041667
2998,monitoring_system_517.JPG,monitoring_system_517.txt,0,0.185000,0.099167,0.092500,0.038333
2999,cropped_parking_lot_123.JPG,cropped_parking_lot_123.txt,0,0.528446,0.435484,0.581327,0.281106
3000,monitoring_system_1410.JPG,monitoring_system_1410.txt,0,0.274375,0.097500,0.081250,0.038333
3001,monitoring_system_679.JPG,monitoring_system_679.txt,0,0.549375,0.205000,0.091250,0.043333
3002,monitoring_system_172.JPG,monitoring_system_172.txt,0,0.338125,0.241667,0.108750,0.046667
3003,monitoring_system_1101.JPG,monitoring_system_1101.txt,0,0.621250,0.330000,0.100000,0.050000
3004,monitoring_system_2194.JPG,monitoring_system_2194.txt,0,0.906875,0.158333,0.098750,0.043333
3005,monitoring_system_1181.JPG,monitoring_system_1181.txt,0,0.807500,0.041667,0.072500,0.036667
3006,monitoring_system_863.JPG,monitoring_system_863.txt,0,0.853750,0.087500,0.082500,0.038333
3007,monitoring_system_2227.JPG,monitoring_system_2227.txt,0,0.798750,0.022500,0.070000,0.031667
3008,cropped_parking_lot_147.JPG,cropped_parking_lot_147.txt,0,0.423759,0.578782,0.476950,0.283613
3009,monitoring_system_2501.JPG,monitoring_system_2501.txt,0,0.411250,0.287500,0.110000,0.048333
3010,monitoring_system_2748.JPG,monitoring_system_2748.txt,0,0.650000,0.064167,0.082500,0.045000
3011,monitoring_system_2299.JPG,monitoring_system_2299.txt,0,0.406250,0.075833,0.085000,0.041667
3012,monitoring_system_2341.JPG,monitoring_system_2341.txt,0,0.810625,0.117500,0.083750,0.038333
3013,cropped_parking_lot_175.JPG,cropped_parking_lot_175.txt,0,0.497119,0.565957,0.561460,0.303546
3014,monitoring_system_2092.JPG,monitoring_system_2092.txt,0,0.824375,0.068333,0.076250,0.030000
3015,monitoring_system_508.JPG,monitoring_system_508.txt,0,0.554375,0.700000,0.141250,0.056667
3016,cropped_parking_lot_79.JPG,cropped_parking_lot_79.txt,0,0.497812,0.712700,0.536105,0.288533
3017,parking_lot1_86.JPG,parking_lot1_86.txt,0,0.089154,0.532680,0.093137,0.058824
3018,monitoring_system_740.JPG,monitoring_system_740.txt,0,0.206250,0.144167,0.085000,0.035000
3019,monitoring_system_1368.JPG,monitoring_system_1368.txt,0,0.794375,0.025000,0.073750,0.033333
3020,monitoring_system_565.JPG,monitoring_system_565.txt,0,0.479375,0.190833,0.088750,0.045000
3021,monitoring_system_709.JPG,monitoring_system_709.txt,0,0.890000,0.823333,0.137500,0.066667
3022,monitoring_system_2923.JPG,monitoring_system_2923.txt,0,0.836250,0.089167,0.082500,0.038333
3023,monitoring_system_1896.JPG,monitoring_system_1896.txt,0,0.785625,0.060833,0.081250,0.035000
3024,monitoring_system_1250.JPG,monitoring_system_1250.txt,0,0.885000,0.230833,0.087500,0.045000
3025,monitoring_system_2145.JPG,monitoring_system_2145.txt,0,0.139375,0.587500,0.138750,0.061667
3026,monitoring_system_2397.JPG,monitoring_system_2397.txt,0,0.770000,0.059167,0.092500,0.031667
3027,parking_lot2_16.JPG,parking_lot2_16.txt,0,0.172335,0.643995,0.155331,0.136846
3028,monitoring_system_1625.JPG,monitoring_system_1625.txt,0,0.878750,0.073333,0.087500,0.033333
3029,parking_lot1_442.JPG,parking_lot1_442.txt,0,0.313419,0.752996,0.179534,0.088780
3030,monitoring_system_1981.JPG,monitoring_system_1981.txt,0,0.590000,0.215000,0.100000,0.043333
3031,cropped_parking_lot_126.JPG,cropped_parking_lot_126.txt,0,0.445266,0.689911,0.588757,0.317507
3032,monitoring_system_148.JPG,monitoring_system_148.txt,0,0.694375,0.061667,0.078750,0.036667
3033,parking_lot1_548.JPG,parking_lot1_548.txt,0,0.804228,0.173203,0.061275,0.041394
3034,cropped_parking_lot_252.JPG,cropped_parking_lot_252.txt,0,0.421320,0.429088,0.285714,0.180897
3035,monitoring_system_1892.JPG,monitoring_system_1892.txt,0,0.058750,0.010833,0.042500,0.011667
3036,parking_lot1_22.JPG,parking_lot1_22.txt,0,0.504136,0.774237,0.043811,0.027778
3037,monitoring_system_2113.JPG,monitoring_system_2113.txt,0,0.858750,0.051667,0.087500,0.036667
3038,monitoring_system_2516.JPG,monitoring_system_2516.txt,0,0.919375,0.934167,0.148750,0.078333
3039,monitoring_system_1314.JPG,monitoring_system_1314.txt,0,0.376250,0.065833,0.077500,0.038333
3040,parking_lot1_452.JPG,parking_lot1_452.txt,0,0.608150,0.585240,0.150735,0.085512
3041,monitoring_system_2057.JPG,monitoring_system_2057.txt,0,0.917500,0.789167,0.140000,0.071667
3042,monitoring_system_23.JPG,monitoring_system_23.txt,0,0.495625,0.248333,0.101250,0.043333
3043,monitoring_system_2900.JPG,monitoring_system_2900.txt,0,0.772500,0.091667,0.085000,0.043333
3044,monitoring_system_2732.JPG,monitoring_system_2732.txt,0,0.773750,0.829167,0.142500,0.078333
3045,monitoring_system_495.JPG,monitoring_system_495.txt,0,0.139375,0.397500,0.111250,0.048333
3046,parking_lot1_340.JPG,parking_lot1_340.txt,0,0.628676,0.605392,0.193015,0.096405
3047,monitoring_system_1063.JPG,monitoring_system_1063.txt,0,0.895000,0.125000,0.090000,0.040000
3048,parking_lot1_204.JPG,parking_lot1_204.txt,0,0.546109,0.467865,0.154718,0.098039
3049,parking_lot1_438.JPG,parking_lot1_438.txt,0,0.847733,0.478486,0.125000,0.069172
3050,monitoring_system_61.JPG,monitoring_system_61.txt,0,0.680625,0.025833,0.073750,0.031667
3051,monitoring_system_711.JPG,monitoring_system_711.txt,0,0.801875,0.880833,0.156250,0.071667
3052,monitoring_system_1008.JPG,monitoring_system_1008.txt,0,0.197500,0.097500,0.090000,0.038333
3053,parking_lot1_515.JPG,parking_lot1_515.txt,0,0.149816,0.557598,0.085784,0.071895
3054,monitoring_system_301.JPG,monitoring_system_301.txt,0,0.431250,0.019167,0.042500,0.018333
3055,monitoring_system_2905.JPG,monitoring_system_2905.txt,0,0.659375,0.504167,0.121250,0.055000
3056,monitoring_system_972.JPG,monitoring_system_972.txt,0,0.753125,0.048333,0.078750,0.036667
3057,monitoring_system_1226.JPG,monitoring_system_1226.txt,0,0.868750,0.131667,0.090000,0.040000
3058,monitoring_system_2763.JPG,monitoring_system_2763.txt,0,0.864375,0.053333,0.078750,0.033333
3059,monitoring_system_364.JPG,monitoring_system_364.txt,0,0.197500,0.045000,0.082500,0.036667
3060,cropped_parking_lot_146.JPG,cropped_parking_lot_146.txt,0,0.525840,0.484330,0.743325,0.321937
3061,parking_lot1_57.JPG,parking_lot1_57.txt,0,0.509651,0.557190,0.102022,0.058824
3062,monitoring_system_620.JPG,monitoring_system_620.txt,0,0.441875,0.900000,0.163750,0.086667
3063,monitoring_system_827.JPG,monitoring_system_827.txt,0,0.616250,0.499167,0.110000,0.058333
3064,monitoring_system_1032.JPG,monitoring_system_1032.txt,0,0.071875,0.292500,0.106250,0.045000
3065,monitoring_system_186.JPG,monitoring_system_186.txt,0,0.374375,0.196667,0.091250,0.046667
3066,monitoring_system_1948.JPG,monitoring_system_1948.txt,0,0.743750,0.660833,0.127500,0.061667
3067,monitoring_system_1252.JPG,monitoring_system_1252.txt,0,0.490625,0.299167,0.108750,0.041667
3068,monitoring_system_582.JPG,monitoring_system_582.txt,0,0.695625,0.863333,0.148750,0.070000
3069,parking_lot1_355.JPG,parking_lot1_355.txt,0,0.520067,0.498638,0.111826,0.070261
3070,monitoring_system_1991.JPG,monitoring_system_1991.txt,0,0.743750,0.045833,0.080000,0.031667
3071,monitoring_system_228.JPG,monitoring_system_228.txt,0,0.464375,0.293333,0.103750,0.046667
3072,monitoring_system_1579.JPG,monitoring_system_1579.txt,0,0.915000,0.092500,0.087500,0.038333
3073,monitoring_system_464.JPG,monitoring_system_464.txt,0,0.735625,0.595833,0.121250,0.051667
3074,monitoring_system_2047.JPG,monitoring_system_2047.txt,0,0.762500,0.343333,0.105000,0.046667
3075,monitoring_system_1731.JPG,monitoring_system_1731.txt,0,0.674375,0.780000,0.151250,0.060000
3076,monitoring_system_429.JPG,monitoring_system_429.txt,0,0.195625,0.348333,0.111250,0.050000
3077,cropped_parking_lot_85.JPG,cropped_parking_lot_85.txt,0,0.454447,0.654494,0.807665,0.362360
3078,monitoring_system_2382.JPG,monitoring_system_2382.txt,0,0.485000,0.465000,0.122500,0.050000
3079,monitoring_system_931.JPG,monitoring_system_931.txt,0,0.065625,0.428333,0.111250,0.060000
3080,monitoring_system_1515.JPG,monitoring_system_1515.txt,0,0.495000,0.918333,0.162500,0.070000
3081,monitoring_system_1209.JPG,monitoring_system_1209.txt,0,0.391250,0.237500,0.092500,0.045000
3082,cropped_parking_lot_185.JPG,cropped_parking_lot_185.txt,0,0.441425,0.580508,0.264292,0.186441
3083,monitoring_system_1944.JPG,monitoring_system_1944.txt,0,0.353125,0.023333,0.073750,0.033333
3084,parking_lot1_405.JPG,parking_lot1_405.txt,0,0.447457,0.630447,0.267463,0.116013
3085,monitoring_system_57.JPG,monitoring_system_57.txt,0,0.808750,0.021667,0.065000,0.030000
3086,monitoring_system_2166.JPG,monitoring_system_2166.txt,0,0.517500,0.344167,0.105000,0.055000
3087,monitoring_system_1634.JPG,monitoring_system_1634.txt,0,0.838125,0.054167,0.078750,0.041667
3088,monitoring_system_1496.JPG,monitoring_system_1496.txt,0,0.065000,0.437500,0.112500,0.048333
3089,monitoring_system_744.JPG,monitoring_system_744.txt,0,0.063750,0.436667,0.112500,0.046667
3090,monitoring_system_2319.JPG,monitoring_system_2319.txt,0,0.065625,0.430000,0.111250,0.053333
3091,cropped_parking_lot_274.JPG,cropped_parking_lot_274.txt,0,0.447957,0.542405,0.428480,0.224051
3092,monitoring_system_613.JPG,monitoring_system_613.txt,0,0.739375,0.329167,0.106250,0.048333
3093,monitoring_system_266.JPG,monitoring_system_266.txt,0,0.555000,0.505000,0.125000,0.056667
3094,monitoring_system_1361.JPG,monitoring_system_1361.txt,0,0.327500,0.178333,0.092500,0.043333
3095,parking_lot1_330.JPG,parking_lot1_330.txt,0,0.370098,0.430283,0.121324,0.070806
3096,monitoring_system_2272.JPG,monitoring_system_2272.txt,0,0.686875,0.015000,0.078750,0.030000
3097,parking_lot1_409.JPG,parking_lot1_409.txt,0,0.668352,0.057734,0.032169,0.013072
3098,monitoring_system_58.JPG,monitoring_system_58.txt,0,0.778125,0.275000,0.096250,0.043333
3099,monitoring_system_1275.JPG,monitoring_system_1275.txt,0,0.925000,0.071667,0.072500,0.036667
3100,monitoring_system_488.JPG,monitoring_system_488.txt,0,0.748750,0.031667,0.067500,0.033333
3101,parking_lot1_522.JPG,parking_lot1_522.txt,0,0.888327,0.617034,0.160846,0.064134
3102,monitoring_system_1692.JPG,monitoring_system_1692.txt,0,0.337500,0.614167,0.125000,0.058333
3103,parking_lot2_4.JPG,parking_lot2_4.txt,0,0.201134,0.138685,0.128370,0.081291
3104,monitoring_system_1741.JPG,monitoring_system_1741.txt,0,0.181250,0.023333,0.072500,0.033333
3105,monitoring_system_2170.JPG,monitoring_system_2170.txt,0,0.194375,0.049167,0.078750,0.041667
3106,cropped_parking_lot_205.JPG,cropped_parking_lot_205.txt,0,0.497705,0.635279,0.614384,0.254642
3107,monitoring_system_706.JPG,monitoring_system_706.txt,0,0.324375,0.060833,0.086250,0.038333
3108,monitoring_system_1993.JPG,monitoring_system_1993.txt,0,0.401250,0.355833,0.110000,0.045000
3109,monitoring_system_1143.JPG,monitoring_system_1143.txt,0,0.159375,0.045833,0.083750,0.028333
3110,monitoring_system_1580.JPG,monitoring_system_1580.txt,0,0.270000,0.208333,0.087500,0.040000
3111,monitoring_system_2666.JPG,monitoring_system_2666.txt,0,0.325000,0.270000,0.105000,0.036667
3112,monitoring_system_430.JPG,monitoring_system_430.txt,0,0.921875,0.104167,0.083750,0.038333
3113,parking_lot1_30.JPG,parking_lot1_30.txt,0,0.496017,0.900054,0.082721,0.049564
3114,parking_lot1_327.JPG,parking_lot1_327.txt,0,0.452359,0.596405,0.166973,0.079521
3115,monitoring_system_143.JPG,monitoring_system_143.txt,0,0.398125,0.265000,0.098750,0.050000
3116,monitoring_system_940.JPG,monitoring_system_940.txt,0,0.066250,0.432500,0.115000,0.048333
3117,monitoring_system_1452.JPG,monitoring_system_1452.txt,0,0.329375,0.034167,0.086250,0.041667
3118,monitoring_system_2902.JPG,monitoring_system_2902.txt,0,0.915000,0.480833,0.112500,0.051667
3119,monitoring_system_742.JPG,monitoring_system_742.txt,0,0.306875,0.230000,0.091250,0.043333
3120,monitoring_system_1222.JPG,monitoring_system_1222.txt,0,0.626875,0.495833,0.108750,0.065000
3121,monitoring_system_1732.JPG,monitoring_system_1732.txt,0,0.887500,0.114167,0.070000,0.041667
3122,monitoring_system_811.JPG,monitoring_system_811.txt,0,0.870625,0.370000,0.108750,0.046667
3123,cropped_parking_lot_177.JPG,cropped_parking_lot_177.txt,0,0.603009,0.617647,0.407407,0.176471
3124,parking_lot1_388.JPG,parking_lot1_388.txt,0,0.493873,0.402778,0.083333,0.055011
3125,monitoring_system_986.JPG,monitoring_system_986.txt,0,0.140625,0.605833,0.121250,0.058333
3126,parking_lot2_5.JPG,parking_lot2_5.txt,0,0.399663,0.546160,0.078738,0.040033
